FY,Month (abbv),Component,Region,Land Filter,Area of Responsibility,Drug Type,Count of Event,Sum Qty (lbs)
2020,JUN,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Other Drugs**,416,627.3075752164559
2020,JUN,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Cocaine,7,25.9407141044562
2020,JUN,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Ecstasy,1,1.246052704824
2020,JUN,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Fentanyl,3,8.385502597432
2020,JUN,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Heroin,5,11.360199898598
2020,JUN,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Ketamine,3,2.74365285059
2020,JUN,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Marijuana,15,119.99386134814604
2020,JUN,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Methamphetamine,25,334.907749600392
2020,JUN,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Other Drugs**,150,491.5984583537119
2020,JUN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Cocaine,152,1.81660903888
2020,JUN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Ecstasy,783,148.55408600345996
2020,JUN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Fentanyl,5,0.065697754076
2020,JUN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Heroin,243,3.6310134551399984
2020,JUN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Ketamine,23,76.55662279081
2020,JUN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Khat (Catha Edulis),3,1566.715064903
2020,JUN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Lsd,237,0.8772193404979982
2020,JUN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Marijuana,12,12.18935846598
2020,JUN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Methamphetamine,130,8.113650582159798
2020,JUN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Other Drugs**,290,279.3044995306216
2020,JUN,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Marijuana,1,0.00220462262
2020,JUN,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Cocaine,4,21.481401884756
2020,JUN,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Ecstasy,8,3.7034132619808
2020,JUN,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Heroin,1,0.0661386786
2020,JUN,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Marijuana,60,57.47973665900941
2020,JUN,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Methamphetamine,7,14.283309030456
2020,JUN,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Other Drugs**,28,106.8438165292748
2020,JUN,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Cocaine,34,1662.427212714466
2020,JUN,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Ecstasy,1,0.131836432676
2020,JUN,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Marijuana,100,246.47372244433197
2020,JUN,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Other Drugs**,9,10.217764456914002
2020,JUN,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Lsd,1,0.59414579609
2020,JUN,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Marijuana,1,3.7919509064
2020,JUN,Office of Field Operations,Northern Border,Land Only,BOSTON FIELD OFFICE,Marijuana,10,0.277341525596
2020,JUN,Office of Field Operations,Northern Border,Land Only,BOSTON FIELD OFFICE,Other Drugs**,1,0.001543235834
2020,JUN,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Ecstasy,5,12.693776121436
2020,JUN,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Fentanyl,1,0.0143080008038
2020,JUN,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Marijuana,18,15170.329571966866
2020,JUN,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Methamphetamine,1,0.07385485777
2020,JUN,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Other Drugs**,25,12.163564381326005
2020,JUN,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Cocaine,1,0.2623721380062
2020,JUN,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Ecstasy,3,0.0163362536142
2020,JUN,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Fentanyl,1,1.2236978314572
2020,JUN,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Heroin,2,0.0166008083286
2020,JUN,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Khat (Catha Edulis),1,0.8367865616472
2020,JUN,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Marijuana,60,425.7719984091566
2020,JUN,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Methamphetamine,3,0.2222700525484
2020,JUN,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Other Drugs**,16,1.1691113753860003
2020,JUN,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Cocaine,1,0.006172943336
2020,JUN,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Lsd,2,0.004188782978
2020,JUN,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Marijuana,33,2.1255207603944
2020,JUN,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Methamphetamine,3,0.0221344111048
2020,JUN,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Other Drugs**,6,0.312835949778
2020,JUN,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Marijuana,3,51.83067779620001
2020,JUN,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Other Drugs**,4,2.9541943108
2020,JUN,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Marijuana,9,0.691369653632
2020,JUN,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Other Drugs**,2,0.00771617917
2020,JUN,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Cocaine,1,0.551155655
2020,JUN,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Ecstasy,1,0.001763698096
2020,JUN,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Lsd,1,0.002314853751
2020,JUN,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Marijuana,5,4.413919039954401
2020,JUN,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Other Drugs**,8,0.8182897778654001
2020,JUN,Office of Field Operations,Northern Border,Other,PORTLAND FIELD OFFICE,Marijuana,1,0.1634507210468
2020,JUN,Office of Field Operations,Northern Border,Other,PORTLAND FIELD OFFICE,Other Drugs**,8,21.25035743418
2020,JUN,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Ecstasy,1,0.021825763938
2020,JUN,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Lsd,6,3.475808022692
2020,JUN,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Marijuana,3,1.363118165946
2020,JUN,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Methamphetamine,2,0.025573622392
2020,JUN,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Other Drugs**,13,2.0000556870902
2020,JUN,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Cocaine,8,127.54182781224
2020,JUN,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Fentanyl,1,0.00661386786
2020,JUN,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Heroin,4,25.3337374047178
2020,JUN,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Marijuana,37,708.4359018881345
2020,JUN,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Methamphetamine,27,294.337843222628
2020,JUN,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Other Drugs**,72,63.200798496588014
2020,JUN,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Cocaine,16,245.8762476680858
2020,JUN,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Fentanyl,1,0.00771617917
2020,JUN,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Heroin,6,61.99553131023399
2020,JUN,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Marijuana,24,16226.496278647266
2020,JUN,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Methamphetamine,30,1666.4355473310193
2020,JUN,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Other Drugs**,68,42.3730010799834
2020,JUN,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Cocaine,30,634.7131230592987
2020,JUN,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Fentanyl,51,214.6319611116004
2020,JUN,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Heroin,44,164.38435668014384
2020,JUN,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Marijuana,94,34685.28266206604
2020,JUN,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Methamphetamine,271,7663.233416128824
2020,JUN,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Other Drugs**,83,1606.4138146524706
2020,JUN,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Cocaine,14,95.9426190601608
2020,JUN,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Ecstasy,1,0.0881849048
2020,JUN,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Fentanyl,39,374.5731434096224
2020,JUN,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Heroin,23,222.815035260064
2020,JUN,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Lsd,1,0.000440924524
2020,JUN,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Marijuana,22,812.9086908820516
2020,JUN,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Methamphetamine,39,772.2388269146966
2020,JUN,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Other Drugs**,17,7.2018186665278
2020,JUN,Office of Field Operations,Southwest Border,Other,EL PASO FIELD OFFICE,Cocaine,1,0.017857443222
2020,JUN,Office of Field Operations,Southwest Border,Other,EL PASO FIELD OFFICE,Marijuana,1,0.0118829159218
2020,JUN,Office of Field Operations,Southwest Border,Other,LAREDO FIELD OFFICE,Heroin,1,21.825763938
2020,JUN,Office of Field Operations,Southwest Border,Other,LAREDO FIELD OFFICE,Methamphetamine,2,50.362619593542
2020,JUN,Office of Field Operations,Southwest Border,Other,LAREDO FIELD OFFICE,Other Drugs**,1,6.61386786
2020,JUN,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Fentanyl,1,0.0001322773572
2020,JUN,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Marijuana,1,0.12786811196
2020,JUN,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Methamphetamine,3,0.8378668267310001
2020,JUN,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Other Drugs**,1,0.041226442994
2020,JUN,Office of Field Operations,Southwest Border,Other,TUCSON FIELD OFFICE,Fentanyl,1,0.07936641432
2020,JUN,Office of Field Operations,Southwest Border,Other,TUCSON FIELD OFFICE,Marijuana,2,0.584004532038
2020,JUN,Office of Field Operations,Southwest Border,Other,TUCSON FIELD OFFICE,Methamphetamine,1,0.608696305382
2020,JUN,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Cocaine,7,5.3785
2020,JUN,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Marijuana,2,4.013
2020,JUN,U.S. Border Patrol,Coastal/Interior,Other,NEW ORLEANS SECTOR,Marijuana,1,0.0625
2020,JUN,U.S. Border Patrol,Coastal/Interior,Other,NEW ORLEANS SECTOR,Methamphetamine,1,0.0022
2020,JUN,U.S. Border Patrol,Coastal/Interior,Other,NEW ORLEANS SECTOR,Other Drugs**,1,0.0653
2020,JUN,U.S. Border Patrol,Coastal/Interior,Other,RAMEY SECTOR,Cocaine,1,0.0175999999999999
2020,JUN,U.S. Border Patrol,Coastal/Interior,Other,RAMEY SECTOR,Marijuana,1,1.1113
2020,JUN,U.S. Border Patrol,Northern Border,Land Only,BUFFALO SECTOR,Marijuana,1,0.0526
2020,JUN,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Cocaine,1,0.0235
2020,JUN,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Marijuana,12,265.8528
2020,JUN,U.S. Border Patrol,Northern Border,Land Only,HOULTON SECTOR,Marijuana,1,0.3042
2020,JUN,U.S. Border Patrol,Northern Border,Land Only,HOULTON SECTOR,Methamphetamine,4,0.0115
2020,JUN,U.S. Border Patrol,Northern Border,Land Only,SPOKANE SECTOR,Cocaine,1,0.0198
2020,JUN,U.S. Border Patrol,Northern Border,Land Only,SPOKANE SECTOR,Fentanyl,1,22.0459
2020,JUN,U.S. Border Patrol,Northern Border,Land Only,SPOKANE SECTOR,Methamphetamine,1,0.0106
2020,JUN,U.S. Border Patrol,Northern Border,Land Only,SWANTON SECTOR,Cocaine,2,0.0006
2020,JUN,U.S. Border Patrol,Northern Border,Land Only,SWANTON SECTOR,Heroin,1,0.0132
2020,JUN,U.S. Border Patrol,Northern Border,Land Only,SWANTON SECTOR,Marijuana,16,404.3354999999999
2020,JUN,U.S. Border Patrol,Northern Border,Land Only,SWANTON SECTOR,Methamphetamine,2,0.0018
2020,JUN,U.S. Border Patrol,Northern Border,Land Only,SWANTON SECTOR,Other Drugs**,4,0.071
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Cocaine,2,0.0079
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Ecstasy,1,0.0066
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Marijuana,44,2287.8067999999994
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Methamphetamine,7,35.6099
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Other Drugs**,3,0.1451
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Cocaine,2,0.0057
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Marijuana,12,2.611
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Methamphetamine,5,12.2097
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Other Drugs**,2,0.0106
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Cocaine,1,0.0102
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Ecstasy,1,0.0007
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Fentanyl,3,26.2775
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Heroin,2,0.0026
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Marijuana,9,53.5876
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Methamphetamine,34,338.0664
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Cocaine,4,12.833100000000002
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Ecstasy,2,0.0062
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Fentanyl,1,2.2
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Heroin,6,2.8823000000000003
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Marijuana,50,780.4275999999999
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Methamphetamine,30,61.5189
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Other Drugs**,13,2.5611
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Cocaine,3,0.0341999999999999
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Heroin,1,0.0066
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Marijuana,21,3954.2179
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Methamphetamine,2,0.086
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Other Drugs**,2,0.0091
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Cocaine,18,337.8997
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Ecstasy,1,0.0076
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Fentanyl,2,17.6368
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Heroin,1,11.8125
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Marijuana,89,8139.004999999999
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Methamphetamine,6,41.2004
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Other Drugs**,16,5.261100000000001
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Cocaine,2,50.9356
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Ecstasy,1,0.0007
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Fentanyl,4,26.405
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Heroin,12,31.236999999999995
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Marijuana,11,112.83169999999998
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Methamphetamine,30,376.4331
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Other Drugs**,1,0.015
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Cocaine,5,30.6261
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Fentanyl,12,14.2515
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Heroin,6,4.4163
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Marijuana,65,2658.4818
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Methamphetamine,22,225.7189
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Other Drugs**,2,0.031
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Cocaine,1,0.7655
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Marijuana,41,21.948000000000008
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Methamphetamine,21,142.23
2020,JUN,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Other Drugs**,5,6.8876
2020,MAR,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Heroin,1,0.6505400427096
2020,MAR,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Marijuana,4,27.7511942924526
2020,MAR,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Other Drugs**,4,1.295546482643
2020,MAR,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Cocaine,1,0.001543235834
2020,MAR,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Ecstasy,2,0.097444319804
2020,MAR,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Khat (Catha Edulis),1,147.2246985636
2020,MAR,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Lsd,2,0.055336027762
2020,MAR,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Marijuana,16,65.44583184921261
2020,MAR,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Methamphetamine,1,0.064154518242
2020,MAR,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Other Drugs**,49,34.21935864349679
2020,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Cocaine,26,103.7407660991724
2020,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Ecstasy,98,25.394607035255994
2020,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Fentanyl,5,7.687519075939999
2020,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Heroin,3,2.5799155286026
2020,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Ketamine,33,5.490171710586
2020,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Khat (Catha Edulis),5,101.1480858056
2020,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Lsd,13,0.0440483599476
2020,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Marijuana,192,1807.5375900005824
2020,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Methamphetamine,10,76.71072591194799
2020,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Other Drugs**,606,374.33211201857785
2020,MAR,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Cocaine,1,0.000440924524
2020,MAR,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Ecstasy,1,1.11553904572
2020,MAR,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Ketamine,1,0.026235009178
2020,MAR,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Khat (Catha Edulis),1,200.62065842
2020,MAR,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Marijuana,60,34.6958216841312
2020,MAR,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Other Drugs**,18,26.057096132566
2020,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Cocaine,2,0.8392998314339999
2020,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Ecstasy,30,16.533126414166
2020,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Heroin,2,0.130954583628
2020,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Ketamine,3,1.314175543782
2020,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Marijuana,80,137.329360164861
2020,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Methamphetamine,3,2.5154744094199994
2020,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Other Drugs**,88,69514.89074553443
2020,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Cocaine,7,81.72095127816
2020,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Ecstasy,22,4.541522597199999
2020,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Fentanyl,9,0.046517537282
2020,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Ketamine,4,31.689466002142
2020,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Lsd,13,0.052470018356
2020,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Marijuana,55,22.14459646130441
2020,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Methamphetamine,2,0.0130072734579999
2020,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Other Drugs**,254,200.8544586488511
2020,MAR,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Cocaine,11,63.486076663616
2020,MAR,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Fentanyl,1,2.140247639496
2020,MAR,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Heroin,2,6.41324720158
2020,MAR,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Marijuana,3,9.8331900870812
2020,MAR,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Methamphetamine,11,293.9261079021172
2020,MAR,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Other Drugs**,118,784.5924738583191
2020,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Cocaine,5,0.05291094288
2020,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Ecstasy,358,86.07728557527994
2020,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Fentanyl,17,0.1058218857599999
2020,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Heroin,3,0.03747858454
2020,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Ketamine,17,15.6680986367566
2020,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Khat (Catha Edulis),4,10405.89901466337
2020,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Lsd,98,0.4144690525600003
2020,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Marijuana,19,119.020740923678
2020,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Methamphetamine,48,5.13236145936
2020,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Other Drugs**,859,1613.798991782303
2020,MAR,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Marijuana,19,1.6959720891136
